registered_bank_size,evaluation_scope,analysis_population,gold_count,arm,metric,mean,ci95_low,ci95_high,n_seeds,n_anchor_units,anchor_weighted_mean,mean_equalized_strata_per_seed
4,confirmation,all_examples,5,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,all_examples,5,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,all_examples,5,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,all_examples,6,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,all_examples,6,selected_bank,failure_rate,0.6,0.3,0.9,10,10,0.6,1.0
4,confirmation,all_examples,6,layer_matched_random_mean,failure_rate,0.13333333333333336,0.0,0.33333333333333337,10,10,0.13333333333333336,1.0
4,confirmation,all_examples,6,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,all_examples,6,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,all_examples,6,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,all_examples,7,clean,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,all_examples,7,selected_bank,failure_rate,0.9,0.7,1.0,10,10,0.9,1.0
4,confirmation,all_examples,7,layer_matched_random_mean,failure_rate,0.16666666666666669,0.0,0.4,10,10,0.16666666666666669,1.0
4,confirmation,all_examples,7,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,all_examples,7,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,all_examples,7,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,all_examples,8,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,all_examples,8,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
4,confirmation,all_examples,8,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.1,10,10,0.03333333333333334,1.0
4,confirmation,all_examples,8,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,all_examples,8,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,all_examples,8,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,all_examples,9,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,all_examples,9,selected_bank,failure_rate,0.8,0.5,1.0,10,10,0.8,1.0
4,confirmation,all_examples,9,layer_matched_random_mean,failure_rate,0.13333333333333336,0.0,0.2674999999999879,10,10,0.13333333333333336,1.0
4,confirmation,all_examples,9,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,all_examples,9,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,all_examples,9,layer_matched_random_repeat_3,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
4,confirmation,all_examples,10,clean,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,all_examples,10,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
4,confirmation,all_examples,10,layer_matched_random_mean,failure_rate,0.2666666666666667,0.06666666666666668,0.5333333333333333,10,10,0.2666666666666667,1.0
4,confirmation,all_examples,10,layer_matched_random_repeat_1,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,all_examples,10,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,all_examples,10,layer_matched_random_repeat_3,failure_rate,0.4,0.1,0.7,10,10,0.4,1.0
4,confirmation,clean_correct_only,2,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,2,selected_bank,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,clean_correct_only,2,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,2,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,2,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,2,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,3,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,3,selected_bank,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,3,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,3,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,3,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,3,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,4,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,4,selected_bank,failure_rate,0.4,0.1,0.7,10,10,0.4,1.0
4,confirmation,clean_correct_only,4,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,4,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,4,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,4,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,5,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,5,selected_bank,failure_rate,0.5,0.2,0.8,10,10,0.5,1.0
4,confirmation,clean_correct_only,5,layer_matched_random_mean,failure_rate,0.1,0.0,0.2333333333333334,10,10,0.1,1.0
4,confirmation,clean_correct_only,5,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,5,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,clean_correct_only,5,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,clean_correct_only,6,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,6,selected_bank,failure_rate,0.6,0.3,0.9,10,10,0.6,1.0
4,confirmation,clean_correct_only,6,layer_matched_random_mean,failure_rate,0.13333333333333336,0.0,0.3666666666666667,10,10,0.13333333333333336,1.0
4,confirmation,clean_correct_only,6,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,clean_correct_only,6,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,clean_correct_only,6,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
4,confirmation,clean_correct_only,7,clean,failure_rate,0.0,0.0,0.0,9,9,0.0,1.0
4,confirmation,clean_correct_only,7,selected_bank,failure_rate,0.8888888888888888,0.6666666666666666,1.0,9,9,0.8888888888888888,1.0
4,confirmation,clean_correct_only,7,layer_matched_random_mean,failure_rate,0.07407407407407408,0.0,0.1851851851851852,9,9,0.07407407407407408,1.0
4,confirmation,clean_correct_only,7,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,9,9,0.0,1.0
4,confirmation,clean_correct_only,7,layer_matched_random_repeat_2,failure_rate,0.1111111111111111,0.0,0.3333333333333333,9,9,0.1111111111111111,1.0
4,confirmation,clean_correct_only,7,layer_matched_random_repeat_3,failure_rate,0.1111111111111111,0.0,0.3333333333333333,9,9,0.1111111111111111,1.0
4,confirmation,clean_correct_only,8,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,8,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
4,confirmation,clean_correct_only,8,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.1,10,10,0.03333333333333334,1.0
4,confirmation,clean_correct_only,8,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,8,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,clean_correct_only,8,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,9,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,9,selected_bank,failure_rate,0.8,0.5,1.0,10,10,0.8,1.0
4,confirmation,clean_correct_only,9,layer_matched_random_mean,failure_rate,0.13333333333333336,0.0,0.3,10,10,0.13333333333333336,1.0
4,confirmation,clean_correct_only,9,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
4,confirmation,clean_correct_only,9,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
4,confirmation,clean_correct_only,9,layer_matched_random_repeat_3,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
4,confirmation,clean_correct_only,10,clean,failure_rate,0.0,0.0,0.0,8,8,0.0,1.0
4,confirmation,clean_correct_only,10,selected_bank,failure_rate,1.0,1.0,1.0,8,8,1.0,1.0
4,confirmation,clean_correct_only,10,layer_matched_random_mean,failure_rate,0.08333333333333334,0.0,0.20833333333333334,8,8,0.08333333333333334,1.0
4,confirmation,clean_correct_only,10,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,8,0.0,1.0
4,confirmation,clean_correct_only,10,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,8,0.0,1.0
4,confirmation,clean_correct_only,10,layer_matched_random_repeat_3,failure_rate,0.25,0.0,0.625,8,8,0.25,1.0
6,confirmation,all_examples,2,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,2,selected_bank,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,2,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.1,10,10,0.03333333333333334,1.0
6,confirmation,all_examples,2,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,2,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,2,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,all_examples,3,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,3,selected_bank,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,all_examples,3,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.1,10,10,0.03333333333333334,1.0
6,confirmation,all_examples,3,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,3,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,all_examples,3,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,4,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,4,selected_bank,failure_rate,0.5,0.2,0.8,10,10,0.5,1.0
6,confirmation,all_examples,4,layer_matched_random_mean,failure_rate,0.13333333333333336,0.0,0.2666666666666667,10,10,0.13333333333333336,1.0
6,confirmation,all_examples,4,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,4,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,all_examples,4,layer_matched_random_repeat_3,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,all_examples,5,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,5,selected_bank,failure_rate,0.7,0.4,1.0,10,10,0.7,1.0
6,confirmation,all_examples,5,layer_matched_random_mean,failure_rate,0.20000000000000004,0.03333333333333334,0.4000000000000001,10,10,0.20000000000000004,1.0
6,confirmation,all_examples,5,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,all_examples,5,layer_matched_random_repeat_2,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,all_examples,5,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,all_examples,6,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,6,selected_bank,failure_rate,0.9,0.7,1.0,10,10,0.9,1.0
6,confirmation,all_examples,6,layer_matched_random_mean,failure_rate,0.16666666666666669,0.03333333333333334,0.36666666666666675,10,10,0.16666666666666669,1.0
6,confirmation,all_examples,6,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,all_examples,6,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,all_examples,6,layer_matched_random_repeat_3,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,all_examples,7,clean,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,all_examples,7,selected_bank,failure_rate,0.9,0.7,1.0,10,10,0.9,1.0
6,confirmation,all_examples,7,layer_matched_random_mean,failure_rate,0.13333333333333336,0.0,0.33333333333333337,10,10,0.13333333333333336,1.0
6,confirmation,all_examples,7,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,all_examples,7,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,all_examples,7,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,all_examples,8,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,8,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
6,confirmation,all_examples,8,layer_matched_random_mean,failure_rate,0.2,0.0,0.4333333333333334,10,10,0.2,1.0
6,confirmation,all_examples,8,layer_matched_random_repeat_1,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,all_examples,8,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,all_examples,8,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,all_examples,9,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,all_examples,9,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
6,confirmation,all_examples,9,layer_matched_random_mean,failure_rate,0.2666666666666667,0.06666666666666668,0.5,10,10,0.2666666666666667,1.0
6,confirmation,all_examples,9,layer_matched_random_repeat_1,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,all_examples,9,layer_matched_random_repeat_2,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,all_examples,9,layer_matched_random_repeat_3,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,all_examples,10,clean,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,all_examples,10,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
6,confirmation,all_examples,10,layer_matched_random_mean,failure_rate,0.4,0.16666666666666669,0.6333333333333334,10,10,0.4,1.0
6,confirmation,all_examples,10,layer_matched_random_repeat_1,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,all_examples,10,layer_matched_random_repeat_2,failure_rate,0.6,0.3,0.9,10,10,0.6,1.0
6,confirmation,all_examples,10,layer_matched_random_repeat_3,failure_rate,0.4,0.1,0.7,10,10,0.4,1.0
6,confirmation,clean_correct_only,2,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,2,selected_bank,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,2,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.1,10,10,0.03333333333333334,1.0
6,confirmation,clean_correct_only,2,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,2,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,2,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,clean_correct_only,3,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,3,selected_bank,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,clean_correct_only,3,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.1,10,10,0.03333333333333334,1.0
6,confirmation,clean_correct_only,3,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,3,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,clean_correct_only,3,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,4,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,4,selected_bank,failure_rate,0.5,0.2,0.8,10,10,0.5,1.0
6,confirmation,clean_correct_only,4,layer_matched_random_mean,failure_rate,0.13333333333333336,0.0,0.3,10,10,0.13333333333333336,1.0
6,confirmation,clean_correct_only,4,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,4,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,clean_correct_only,4,layer_matched_random_repeat_3,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,clean_correct_only,5,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,5,selected_bank,failure_rate,0.7,0.4,1.0,10,10,0.7,1.0
6,confirmation,clean_correct_only,5,layer_matched_random_mean,failure_rate,0.20000000000000004,0.03333333333333334,0.4,10,10,0.20000000000000004,1.0
6,confirmation,clean_correct_only,5,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,clean_correct_only,5,layer_matched_random_repeat_2,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,clean_correct_only,5,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,clean_correct_only,6,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,6,selected_bank,failure_rate,0.9,0.7,1.0,10,10,0.9,1.0
6,confirmation,clean_correct_only,6,layer_matched_random_mean,failure_rate,0.16666666666666669,0.0,0.36666666666666675,10,10,0.16666666666666669,1.0
6,confirmation,clean_correct_only,6,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,clean_correct_only,6,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
6,confirmation,clean_correct_only,6,layer_matched_random_repeat_3,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,clean_correct_only,7,clean,failure_rate,0.0,0.0,0.0,9,9,0.0,1.0
6,confirmation,clean_correct_only,7,selected_bank,failure_rate,0.8888888888888888,0.6666666666666666,1.0,9,9,0.8888888888888888,1.0
6,confirmation,clean_correct_only,7,layer_matched_random_mean,failure_rate,0.03703703703703704,0.0,0.1111111111111111,9,9,0.03703703703703704,1.0
6,confirmation,clean_correct_only,7,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,9,9,0.0,1.0
6,confirmation,clean_correct_only,7,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,9,9,0.0,1.0
6,confirmation,clean_correct_only,7,layer_matched_random_repeat_3,failure_rate,0.1111111111111111,0.0,0.3333333333333333,9,9,0.1111111111111111,1.0
6,confirmation,clean_correct_only,8,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,8,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
6,confirmation,clean_correct_only,8,layer_matched_random_mean,failure_rate,0.2,0.0,0.4333333333333334,10,10,0.2,1.0
6,confirmation,clean_correct_only,8,layer_matched_random_repeat_1,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,clean_correct_only,8,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,clean_correct_only,8,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,clean_correct_only,9,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
6,confirmation,clean_correct_only,9,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
6,confirmation,clean_correct_only,9,layer_matched_random_mean,failure_rate,0.2666666666666667,0.06666666666666668,0.5,10,10,0.2666666666666667,1.0
6,confirmation,clean_correct_only,9,layer_matched_random_repeat_1,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
6,confirmation,clean_correct_only,9,layer_matched_random_repeat_2,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,clean_correct_only,9,layer_matched_random_repeat_3,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
6,confirmation,clean_correct_only,10,clean,failure_rate,0.0,0.0,0.0,8,8,0.0,1.0
6,confirmation,clean_correct_only,10,selected_bank,failure_rate,1.0,1.0,1.0,8,8,1.0,1.0
6,confirmation,clean_correct_only,10,layer_matched_random_mean,failure_rate,0.25,0.08333333333333334,0.45833333333333337,8,8,0.25,1.0
6,confirmation,clean_correct_only,10,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,8,0.0,1.0
6,confirmation,clean_correct_only,10,layer_matched_random_repeat_2,failure_rate,0.5,0.125,0.875,8,8,0.5,1.0
6,confirmation,clean_correct_only,10,layer_matched_random_repeat_3,failure_rate,0.25,0.0,0.625,8,8,0.25,1.0
8,confirmation,all_examples,2,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,2,selected_bank,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
8,confirmation,all_examples,2,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.1,10,10,0.03333333333333334,1.0
8,confirmation,all_examples,2,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,2,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,2,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,3,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,3,selected_bank,failure_rate,0.4,0.1,0.7,10,10,0.4,1.0
8,confirmation,all_examples,3,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,3,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,3,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,3,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,4,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,4,selected_bank,failure_rate,0.9,0.7,1.0,10,10,0.9,1.0
8,confirmation,all_examples,4,layer_matched_random_mean,failure_rate,0.06666666666666668,0.0,0.16666666666666669,10,10,0.06666666666666668,1.0
8,confirmation,all_examples,4,layer_matched_random_repeat_1,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
8,confirmation,all_examples,4,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,4,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,5,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,5,selected_bank,failure_rate,0.9,0.7,1.0,10,10,0.9,1.0
8,confirmation,all_examples,5,layer_matched_random_mean,failure_rate,0.1,0.0,0.20000000000000004,10,10,0.1,1.0
8,confirmation,all_examples,5,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,5,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
8,confirmation,all_examples,5,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,6,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,6,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
8,confirmation,all_examples,6,layer_matched_random_mean,failure_rate,0.1,0.0,0.2333333333333334,10,10,0.1,1.0
8,confirmation,all_examples,6,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,6,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,6,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,7,clean,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,7,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
8,confirmation,all_examples,7,layer_matched_random_mean,failure_rate,0.2,0.0,0.4333333333333334,10,10,0.2,1.0
8,confirmation,all_examples,7,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,7,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
8,confirmation,all_examples,7,layer_matched_random_repeat_3,failure_rate,0.3,0.1,0.6,10,10,0.3,1.0
8,confirmation,all_examples,8,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,8,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
8,confirmation,all_examples,8,layer_matched_random_mean,failure_rate,0.2,0.03333333333333334,0.4,10,10,0.2,1.0
8,confirmation,all_examples,8,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,8,layer_matched_random_repeat_2,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
8,confirmation,all_examples,8,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
8,confirmation,all_examples,9,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,all_examples,9,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
8,confirmation,all_examples,9,layer_matched_random_mean,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,9,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
